Type,Date,Price,BalanceBefore,Profit,BalanceAfter
BUY,2019-04-25 06:30:00,1276.17,10405.71406999999,,
SELL,2019-04-30 06:30:00,1282.89,,6.720000000000027,10412.43406999999
BUY,2019-04-30 14:30:00,1282.1,10412.43406999999,,
SELL,2019-05-01 10:30:00,1282.41,,0.3100000000001728,10412.74406999999
BUY,2019-05-06 06:30:00,1282.58,10412.74406999999,,
SELL,2019-05-09 10:30:00,1284.17,,1.5900000000001455,10414.33406999999
BUY,2019-05-09 22:30:00,1283.35,10414.33406999999,,
SELL,2019-05-16 18:30:00,1286.19,,2.8400000000001455,10417.17406999999
BUY,2019-05-23 18:30:00,1284.5,10417.17406999999,,
SELL,2019-05-28 18:30:00,1277.97,,-6.529999999999973,10410.64406999999
BUY,2019-05-31 02:30:00,1291.7,10410.64406999999,,
SELL,2019-06-10 14:30:00,1328.8,,37.09999999999991,10447.74406999999
BUY,2019-06-12 14:30:00,1332.27,10447.74406999999,,
SELL,2019-06-17 14:30:00,1340.54,,8.269999999999982,10456.01406999999
BUY,2019-06-18 10:30:00,1346.07,10456.01406999999,,
SELL,2019-06-26 22:30:00,1408.87,,62.799999999999955,10518.81406999999
BUY,2019-06-28 18:30:00,1409.44,10518.81406999999,,
SELL,2019-07-01 06:30:00,1385.97,,-23.470000000000027,10495.34406999999
BUY,2019-07-03 06:30:00,1425.92,10495.34406999999,,
SELL,2019-07-05 18:30:00,1398.08,,-27.840000000000146,10467.50406999999
BUY,2019-07-10 22:30:00,1418.71,10467.50406999999,,
SELL,2019-07-17 02:30:00,1405.93,,-12.779999999999973,10454.72406999999
BUY,2019-07-18 02:30:00,1422.96,10454.72406999999,,
SELL,2019-07-22 14:30:00,1428.46,,5.5,10460.22406999999
BUY,2019-07-25 02:30:00,1423.42,10460.22406999999,,
SELL,2019-07-25 22:30:00,1414.03,,-9.3900000000001,10450.83406999999
BUY,2019-07-29 22:30:00,1426.56,10450.83406999999,,
SELL,2019-08-01 06:30:00,1407.41,,-19.149999999999864,10431.68406999999
BUY,2019-08-02 06:30:00,1433.49,10431.68406999999,,
SELL,2019-08-12 10:30:00,1504.46,,70.97000000000003,10502.65406999999
BUY,2019-08-12 22:30:00,1511.37,10502.65406999999,,
SELL,2019-08-14 06:30:00,1500.54,,-10.829999999999927,10491.82406999999
BUY,2019-08-14 22:30:00,1515.94,10491.82406999999,,
SELL,2019-08-19 06:30:00,1507.04,,-8.900000000000091,10482.92406999999
BUY,2019-08-22 10:30:00,1498.0,10482.92406999999,,
SELL,2019-08-22 22:30:00,1497.74,,-0.2599999999999909,10482.66406999999
BUY,2019-08-23 22:30:00,1525.81,10482.66406999999,,
SELL,2019-08-30 02:30:00,1526.5,,0.6900000000000546,10483.35406999999
BUY,2019-09-03 18:30:00,1546.76,10483.35406999999,,
SELL,2019-09-05 22:30:00,1518.76,,-28.0,10455.35406999999
BUY,2019-09-12 14:30:00,1516.14,10455.35406999999,,
SELL,2019-09-17 10:30:00,1497.99,,-18.15000000000009,10437.20406999999
BUY,2019-09-18 02:30:00,1502.88,10437.20406999999,,
SELL,2019-09-19 06:30:00,1496.53,,-6.350000000000136,10430.85406999999
BUY,2019-09-20 10:30:00,1503.41,10430.85406999999,,
SELL,2019-09-26 01:30:00,1508.4,,4.990000000000009,10435.84406999999
BUY,2019-10-02 17:30:00,1503.29,10435.84406999999,,
SELL,2019-10-07 21:30:00,1493.06,,-10.230000000000018,10425.61406999999
BUY,2019-10-09 05:30:00,1506.83,10425.61406999999,,
SELL,2019-10-11 01:30:00,1495.66,,-11.169999999999845,10414.44406999999
BUY,2019-10-17 09:30:00,1485.81,10414.44406999999,,
SELL,2019-10-21 21:30:00,1484.24,,-1.5699999999999363,10412.87406999999
BUY,2019-10-23 13:30:00,1495.28,10412.87406999999,,
SELL,2019-10-29 01:30:00,1491.91,,-3.369999999999891,10409.504069999992
BUY,2019-10-31 09:30:00,1505.2,10409.504069999992,,
SELL,2019-11-05 10:30:00,1503.9,,-1.2999999999999545,10408.204069999992
BUY,2019-11-13 18:30:00,1463.29,10408.204069999992,,
SELL,2019-11-18 14:30:00,1469.11,,5.819999999999936,10414.024069999992
BUY,2019-11-19 02:30:00,1470.41,10414.024069999992,,
SELL,2019-11-21 18:30:00,1464.6,,-5.810000000000173,10408.214069999993
BUY,2019-11-27 14:30:00,1454.02,10408.214069999993,,
SELL,2019-11-27 18:30:00,1454.09,,0.06999999999993634,10408.284069999992
BUY,2019-12-02 02:30:00,1459.55,10408.284069999992,,
SELL,2019-12-06 14:30:00,1461.6,,2.0499999999999545,10410.334069999992
BUY,2019-12-11 10:30:00,1466.86,10410.334069999992,,
SELL,2019-12-18 22:30:00,1475.3,,8.440000000000055,10418.774069999992
BUY,2019-12-19 22:30:00,1478.72,10418.774069999992,,
SELL,2020-01-09 06:30:00,1544.03,,65.30999999999995,10484.084069999992
BUY,2020-01-15 18:30:00,1555.79,10484.084069999992,,
SELL,2020-01-22 06:30:00,1552.1,,-3.6900000000000546,10480.394069999991
BUY,2020-01-23 22:30:00,1562.45,10480.394069999991,,
SELL,2020-01-29 06:30:00,1567.53,,5.079999999999927,10485.474069999991
BUY,2020-01-30 14:30:00,1578.12,10485.474069999991,,
SELL,2020-02-04 02:30:00,1576.42,,-1.699999999999818,10483.774069999992
BUY,2020-02-07 02:30:00,1567.62,10483.774069999992,,
SELL,2020-02-11 18:30:00,1567.84,,0.22000000000002728,10483.994069999992
BUY,2020-02-13 14:30:00,1575.24,10483.994069999992,,
SELL,2020-02-26 02:30:00,1640.13,,64.8900000000001,10548.884069999991
BUY,2020-02-28 02:30:00,1642.73,10548.884069999991,,
SELL,2020-02-28 10:30:00,1629.97,,-12.759999999999991,10536.12406999999
BUY,2020-03-04 02:30:00,1644.99,10536.12406999999,,
SELL,2020-03-10 13:30:00,1653.61,,8.61999999999989,10544.74406999999
BUY,2020-03-18 13:30:00,1508.33,10544.74406999999,,
SELL,2020-03-18 17:30:00,1488.38,,-19.949999999999818,10524.794069999989
BUY,2020-03-23 06:30:00,1494.42,10524.794069999989,,
SELL,2020-03-30 18:30:00,1614.25,,119.82999999999993,10644.624069999989
BUY,2020-03-31 02:30:00,1614.3,10644.624069999989,,
SELL,2020-03-31 10:30:00,1606.92,,-7.379999999999882,10637.24406999999
BUY,2020-04-03 02:30:00,1609.96,10637.24406999999,,
SELL,2020-04-16 22:30:00,1715.99,,106.02999999999997,10743.27406999999
BUY,2020-04-22 18:30:00,1712.88,10743.27406999999,,
SELL,2020-04-27 22:30:00,1713.36,,0.4799999999997908,10743.75406999999
BUY,2020-04-30 14:30:00,1702.69,10743.75406999999,,
SELL,2020-04-30 22:30:00,1684.97,,-17.720000000000027,10726.03406999999
BUY,2020-05-04 14:30:00,1704.43,10726.03406999999,,
SELL,2020-05-06 22:30:00,1685.18,,-19.25,10706.78406999999
BUY,2020-05-08 02:30:00,1716.55,10706.78406999999,,
SELL,2020-05-11 22:30:00,1696.68,,-19.86999999999989,10686.914069999992
BUY,2020-05-13 22:30:00,1716.09,10686.914069999992,,
SELL,2020-05-19 10:30:00,1735.24,,19.15000000000009,10706.064069999991
BUY,2020-05-20 06:30:00,1748.13,10706.064069999991,,
SELL,2020-05-21 14:30:00,1733.63,,-14.5,10691.564069999991
BUY,2020-05-28 22:30:00,1717.28,10691.564069999991,,
SELL,2020-06-03 10:30:00,1717.82,,0.5399999999999636,10692.10406999999
BUY,2020-06-09 14:30:00,1718.68,10692.10406999999,,
SELL,2020-06-15 14:30:00,1707.9,,-10.779999999999973,10681.32406999999
BUY,2020-06-16 22:30:00,1726.83,10681.32406999999,,
SELL,2020-06-17 10:30:00,1715.05,,-11.779999999999973,10669.544069999989
BUY,2020-06-18 10:30:00,1725.7,10669.544069999989,,
SELL,2020-06-19 02:30:00,1725.71,,0.009999999999990905,10669.55406999999
BUY,2020-06-19 14:30:00,1734.2,10669.55406999999,,
SELL,2020-06-25 18:30:00,1762.3,,28.09999999999991,10697.65406999999
BUY,2020-06-29 10:30:00,1769.17,10697.65406999999,,
SELL,2020-07-02 06:30:00,1766.26,,-2.910000000000082,10694.74406999999
BUY,2020-07-03 06:30:00,1774.01,10694.74406999999,,
SELL,2020-07-06 02:30:00,1772.62,,-1.3900000000001,10693.35406999999
BUY,2020-07-06 18:30:00,1783.52,10693.35406999999,,
SELL,2020-07-10 22:30:00,1798.62,,15.099999999999909,10708.45406999999
BUY,2020-07-13 22:30:00,1800.56,10708.45406999999,,
SELL,2020-07-14 10:30:00,1799.0,,-1.5599999999999454,10706.894069999991
BUY,2020-07-15 06:30:00,1808.37,10706.894069999991,,
SELL,2020-07-16 22:30:00,1795.37,,-13.0,10693.894069999991
BUY,2020-07-20 02:30:00,1807.09,10693.894069999991,,
SELL,2020-08-10 06:30:00,2032.5,,225.41000000000008,10919.304069999991
BUY,2020-08-14 06:30:00,1951.02,10919.304069999991,,
SELL,2020-08-20 02:30:00,1941.68,,-9.339999999999918,10909.96406999999
BUY,2020-08-27 02:30:00,1943.73,10909.96406999999,,
SELL,2020-09-02 14:30:00,1948.87,,5.139999999999873,10915.10406999999
BUY,2020-09-09 14:30:00,1947.3,10915.10406999999,,
SELL,2020-09-14 14:30:00,1958.22,,10.920000000000073,10926.02406999999
BUY,2020-09-14 18:30:00,1955.12,10926.02406999999,,
SELL,2020-09-17 10:30:00,1941.15,,-13.9699999999998,10912.054069999991
BUY,2020-09-18 22:30:00,1950.91,10912.054069999991,,
SELL,2020-09-21 05:30:00,1952.14,,1.2300000000000182,10913.28406999999
BUY,2020-09-29 01:30:00,1884.66,10913.28406999999,,
SELL,2020-10-07 01:30:00,1879.48,,-5.180000000000064,10908.10406999999
BUY,2020-10-09 05:30:00,1908.36,10908.10406999999,,
SELL,2020-10-13 21:30:00,1890.66,,-17.699999999999818,10890.40406999999
BUY,2020-10-16 09:30:00,1907.4,10890.40406999999,,
SELL,2020-10-20 09:30:00,1905.98,,-1.4200000000000728,10888.98406999999
BUY,2020-10-21 01:30:00,1914.99,10888.98406999999,,
SELL,2020-10-22 21:30:00,1903.64,,-11.349999999999909,10877.63406999999
BUY,2020-10-27 17:30:00,1908.59,10877.63406999999,,
SELL,2020-10-28 17:30:00,1880.93,,-27.659999999999854,10849.97406999999
BUY,2020-11-02 10:30:00,1888.24,10849.97406999999,,
SELL,2020-11-09 22:30:00,1861.97,,-26.269999999999982,10823.704069999989
BUY,2020-11-12 22:30:00,1875.84,10823.704069999989,,
SELL,2020-11-18 06:30:00,1879.81,,3.9700000000000273,10827.674069999988
BUY,2020-11-23 06:30:00,1873.85,10827.674069999988,,
SELL,2020-11-23 18:30:00,1839.34,,-34.50999999999999,10793.164069999988
BUY,2020-12-01 22:30:00,1814.78,10793.164069999988,,
SELL,2020-12-09 22:30:00,1839.15,,24.37000000000012,10817.534069999989
BUY,2020-12-15 18:30:00,1851.91,10817.534069999989,,
SELL,2020-12-22 06:30:00,1869.86,,17.949999999999818,10835.484069999988
BUY,2020-12-24 10:30:00,1872.56,10835.484069999988,,
SELL,2020-12-29 14:30:00,1878.27,,5.710000000000036,10841.194069999987
BUY,2020-12-30 10:30:00,1878.97,10841.194069999987,,
SELL,2020-12-30 14:30:00,1887.29,,8.319999999999936,10849.514069999987
BUY,2020-12-30 18:30:00,1890.51,10849.514069999987,,
SELL,2021-01-07 02:30:00,1916.09,,25.579999999999927,10875.094069999986
BUY,2021-01-13 14:30:00,1858.3,10875.094069999986,,
SELL,2021-01-14 10:30:00,1838.66,,-19.639999999999873,10855.454069999987
BUY,2021-01-19 22:30:00,1839.66,10855.454069999987,,
SELL,2021-01-22 22:30:00,1854.37,,14.709999999999809,10870.164069999986
BUY,2021-01-29 18:30:00,1851.45,10870.164069999986,,
SELL,2021-02-02 18:30:00,1834.96,,-16.49000000000001,10853.674069999986
BUY,2021-02-08 18:30:00,1831.12,10853.674069999986,,
SELL,2021-02-11 22:30:00,1825.26,,-5.8599999999999,10847.814069999986
BUY,2021-02-22 10:30:00,1796.08,10847.814069999986,,
SELL,2021-02-25 06:30:00,1796.6,,0.5199999999999818,10848.334069999986
BUY,2021-03-09 22:30:00,1715.75,10848.334069999986,,
SELL,2021-03-12 14:30:00,1706.15,,-9.599999999999909,10838.734069999986
BUY,2021-03-15 09:30:00,1728.9,10838.734069999986,,
SELL,2021-03-19 05:30:00,1734.47,,5.569999999999936,10844.304069999986
BUY,2021-03-19 21:30:00,1745.62,10844.304069999986,,
SELL,2021-03-22 18:30:00,1740.5,,-5.119999999999891,10839.184069999985
BUY,2021-03-23 14:30:00,1731.03,10839.184069999985,,
SELL,2021-03-23 22:30:00,1726.69,,-4.339999999999918,10834.844069999985
BUY,2021-03-25 14:30:00,1738.8,10834.844069999985,,
SELL,2021-03-25 22:30:00,1726.89,,-11.909999999999854,10822.934069999985
BUY,2021-04-01 10:30:00,1714.7,10822.934069999985,,
SELL,2021-04-12 06:30:00,1738.33,,23.62999999999988,10846.564069999984
BUY,2021-04-14 06:30:00,1743.8,10846.564069999984,,
SELL,2021-04-15 06:30:00,1741.54,,-2.259999999999991,10844.304069999984
BUY,2021-04-15 14:30:00,1754.43,10844.304069999984,,
SELL,2021-04-23 22:30:00,1776.72,,22.289999999999964,10866.594069999985
BUY,2021-04-29 10:30:00,1774.67,10866.594069999985,,
SELL,2021-04-29 22:30:00,1771.69,,-2.980000000000018,10863.614069999985
BUY,2021-05-03 14:30:00,1791.96,10863.614069999985,,
SELL,2021-05-05 14:30:00,1781.12,,-10.840000000000146,10852.774069999985
BUY,2021-05-06 06:30:00,1792.05,10852.774069999985,,
SELL,2021-05-12 18:30:00,1822.19,,30.1400000000001,10882.914069999984
BUY,2021-05-14 18:30:00,1839.49,10882.914069999984,,
SELL,2021-05-28 14:30:00,1898.12,,58.62999999999988,10941.544069999984
BUY,2021-05-31 06:30:00,1906.7,10941.544069999984,,
SELL,2021-06-02 10:30:00,1897.14,,-9.559999999999945,10931.984069999984
BUY,2021-06-03 10:30:00,1892.97,10931.984069999984,,
SELL,2021-06-03 14:30:00,1867.64,,-25.329999999999927,10906.654069999984
BUY,2021-06-07 10:30:00,1884.15,10906.654069999984,,
SELL,2021-06-07 14:30:00,1888.54,,4.389999999999873,10911.044069999984
BUY,2021-06-07 22:30:00,1898.56,10911.044069999984,,
SELL,2021-06-10 02:30:00,1887.7,,-10.8599999999999,10900.184069999983
BUY,2021-06-11 06:30:00,1900.15,10900.184069999983,,
SELL,2021-06-11 22:30:00,1876.0,,-24.15000000000009,10876.034069999983
BUY,2021-06-22 18:30:00,1778.2,10876.034069999983,,
SELL,2021-06-23 06:30:00,1781.3,,3.099999999999909,10879.134069999984
BUY,2021-06-23 14:30:00,1794.14,10879.134069999984,,
SELL,2021-06-24 14:30:00,1783.51,,-10.63000000000011,10868.504069999984
BUY,2021-06-25 18:30:00,1776.98,10868.504069999984,,
SELL,2021-06-28 14:30:00,1779.93,,2.9500000000000455,10871.454069999985
BUY,2021-06-29 02:30:00,1774.4,10871.454069999985,,
SELL,2021-06-29 06:30:00,1778.15,,3.75,10875.204069999985
BUY,2021-07-01 14:30:00,1779.62,10875.204069999985,,
SELL,2021-07-09 14:30:00,1803.65,,24.0300000000002,10899.234069999986
BUY,2021-07-09 22:30:00,1808.14,10899.234069999986,,
SELL,2021-07-12 18:30:00,1805.64,,-2.5,10896.734069999986
BUY,2021-07-13 14:30:00,1813.78,10896.734069999986,,
SELL,2021-07-19 02:30:00,1812.52,,-1.259999999999991,10895.474069999986
BUY,2021-07-26 10:30:00,1808.26,10895.474069999986,,
SELL,2021-07-27 06:30:00,1796.12,,-12.1400000000001,10883.334069999986
BUY,2021-07-28 10:30:00,1799.2,10883.334069999986,,
SELL,2021-07-28 18:30:00,1798.77,,-0.43000000000006366,10882.904069999986
BUY,2021-07-29 06:30:00,1816.16,10882.904069999986,,
SELL,2021-08-02 10:30:00,1810.19,,-5.970000000000027,10876.934069999987
BUY,2021-08-04 18:30:00,1812.26,10876.934069999987,,
SELL,2021-08-05 14:30:00,1803.57,,-8.690000000000055,10868.244069999986
BUY,2021-08-12 02:30:00,1750.53,10868.244069999986,,
SELL,2021-08-19 06:30:00,1778.74,,28.210000000000036,10896.454069999985
BUY,2021-08-23 14:30:00,1803.05,10896.454069999985,,
SELL,2021-08-25 22:30:00,1790.38,,-12.669999999999845,10883.784069999985
BUY,2021-08-27 14:30:00,1792.09,10883.784069999985,,
SELL,2021-09-02 02:30:00,1813.41,,21.320000000000164,10905.104069999985
BUY,2021-09-02 14:30:00,1812.35,10905.104069999985,,
SELL,2021-09-03 02:30:00,1812.82,,0.4700000000000273,10905.574069999984
BUY,2021-09-03 18:30:00,1831.06,10905.574069999984,,
SELL,2021-09-07 18:30:00,1796.4,,-34.659999999999854,10870.914069999984
BUY,2021-09-10 14:30:00,1794.78,10870.914069999984,,
SELL,2021-09-13 06:30:00,1792.92,,-1.8599999999999,10869.054069999984
BUY,2021-09-14 22:30:00,1803.79,10869.054069999984,,
SELL,2021-09-16 10:30:00,1777.78,,-26.00999999999999,10843.044069999984
BUY,2021-09-21 10:30:00,1766.33,10843.044069999984,,
SELL,2021-09-23 17:30:00,1752.62,,-13.710000000000036,10829.334069999983
BUY,2021-10-01 01:30:00,1754.56,10829.334069999983,,
SELL,2021-10-06 01:30:00,1757.28,,2.7200000000000273,10832.054069999982
BUY,2021-10-07 09:30:00,1759.83,10832.054069999982,,
SELL,2021-10-08 01:30:00,1758.37,,-1.4600000000000364,10830.594069999981
BUY,2021-10-08 17:30:00,1759.47,10830.594069999981,,
SELL,2021-10-11 13:30:00,1757.56,,-1.9100000000000819,10828.684069999981
BUY,2021-10-12 17:30:00,1759.23,10828.684069999981,,
SELL,2021-10-18 01:30:00,1770.64,,11.410000000000082,10840.094069999981
BUY,2021-10-20 13:30:00,1779.89,10840.094069999981,,
SELL,2021-10-27 05:30:00,1785.91,,6.019999999999982,10846.114069999981
BUY,2021-10-28 09:30:00,1797.58,10846.114069999981,,
SELL,2021-10-29 17:30:00,1781.45,,-16.12999999999988,10829.984069999982
BUY,2021-11-02 09:30:00,1794.95,10829.984069999982,,
SELL,2021-11-03 05:30:00,1782.0,,-12.950000000000045,10817.034069999982
BUY,2021-11-05 01:30:00,1795.42,10817.034069999982,,
SELL,2021-11-17 02:30:00,1855.8,,60.37999999999988,10877.41406999998
BUY,2021-11-18 02:30:00,1866.77,10877.41406999998,,
SELL,2021-11-19 02:30:00,1861.7,,-5.069999999999936,10872.344069999981
BUY,2021-11-26 14:30:00,1798.37,10872.344069999981,,
SELL,2021-11-29 22:30:00,1784.11,,-14.259999999999991,10858.08406999998
BUY,2021-12-06 06:30:00,1784.41,10858.08406999998,,
SELL,2021-12-09 10:30:00,1782.79,,-1.6200000000001182,10856.46406999998
BUY,2021-12-09 14:30:00,1776.67,10856.46406999998,,
SELL,2021-12-09 18:30:00,1778.12,,1.449999999999818,10857.91406999998
BUY,2021-12-13 10:30:00,1786.77,10857.91406999998,,
SELL,2021-12-15 02:30:00,1772.17,,-14.599999999999909,10843.31406999998
BUY,2021-12-16 18:30:00,1796.1,10843.31406999998,,
SELL,2021-12-21 06:30:00,1790.92,,-5.179999999999836,10838.13406999998
BUY,2021-12-23 02:30:00,1806.55,10838.13406999998,,
SELL,2021-12-29 10:30:00,1795.62,,-10.930000000000064,10827.20406999998
BUY,2021-12-31 06:30:00,1818.1,10827.20406999998,,
SELL,2022-01-04 02:30:00,1805.27,,-12.829999999999927,10814.37406999998
BUY,2022-01-05 14:30:00,1825.7,10814.37406999998,,
SELL,2022-01-06 14:30:00,1791.74,,-33.960000000000036,10780.41406999998
BUY,2022-01-11 06:30:00,1808.15,10780.41406999998,,
SELL,2022-01-17 02:30:00,1818.08,,9.929999999999836,10790.344069999981
BUY,2022-01-19 22:30:00,1839.96,10790.344069999981,,
SELL,2022-01-24 14:30:00,1834.02,,-5.940000000000055,10784.40406999998
BUY,2022-01-25 02:30:00,1840.12,10784.40406999998,,
SELL,2022-01-27 02:30:00,1816.34,,-23.779999999999973,10760.62406999998
BUY,2022-02-01 10:30:00,1806.47,10760.62406999998,,
SELL,2022-02-04 02:30:00,1806.0,,-0.4700000000000273,10760.15406999998
BUY,2022-02-04 14:30:00,1804.21,10760.15406999998,,
SELL,2022-02-11 14:30:00,1829.59,,25.37999999999988,10785.53406999998
BUY,2022-02-11 22:30:00,1860.86,10785.53406999998,,
SELL,2022-02-16 10:30:00,1854.64,,-6.2199999999998,10779.31406999998
BUY,2022-02-17 02:30:00,1868.75,10779.31406999998,,
SELL,2022-02-23 18:30:00,1908.59,,39.83999999999992,10819.15406999998
BUY,2022-02-23 22:30:00,1907.73,10819.15406999998,,
SELL,2022-02-25 18:30:00,1886.38,,-21.34999999999991,10797.80406999998
BUY,2022-03-01 18:30:00,1941.84,10797.80406999998,,
SELL,2022-03-10 02:30:00,1974.66,,32.820000000000164,10830.62406999998
BUY,2022-03-17 17:30:00,1942.22,10830.62406999998,,
SELL,2022-03-21 05:30:00,1925.4,,-16.819999999999936,10813.80406999998
BUY,2022-03-23 22:30:00,1943.35,10813.80406999998,,
SELL,2022-03-28 14:30:00,1936.35,,-7.0,10806.80406999998
BUY,2022-03-31 06:30:00,1923.36,10806.80406999998,,
SELL,2022-04-04 06:30:00,1919.95,,-3.4099999999998545,10803.39406999998
BUY,2022-04-05 14:30:00,1942.14,10803.39406999998,,
SELL,2022-04-06 02:30:00,1922.06,,-20.080000000000155,10783.31406999998
BUY,2022-04-07 22:30:00,1931.8,10783.31406999998,,
SELL,2022-04-19 14:30:00,1963.6,,31.799999999999955,10815.11406999998
BUY,2022-04-29 10:30:00,1914.67,10815.11406999998,,
SELL,2022-05-02 14:30:00,1858.09,,-56.580000000000155,10758.53406999998
BUY,2022-05-05 06:30:00,1898.94,10758.53406999998,,
SELL,2022-05-09 14:30:00,1863.34,,-35.600000000000136,10722.93406999998
BUY,2022-05-17 14:30:00,1823.87,10722.93406999998,,
